Date,Status,Action,Message,Connection,Details
"2026-04-15 15:28:33",SUCCESS,sync_completed,"Sync completed: ""Domino's Launches New Slice Sauce With Free Offer"" successfully synced to Sumner County Source","Sumner County Source","{""hub_post_id"":57465,""spoke_post_id"":61723,""job_id"":""bstV7rXq5S42Ox6BokUO7WEFvzXMazcu""}"
"2026-04-15 15:28:19",SUCCESS,sync_completed,"Sync completed: ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" successfully synced to Maury County Source","Maury County Source","{""hub_post_id"":56813,""spoke_post_id"":61098,""job_id"":""LEkmvnH2iMVDjHII9pXK966ymnL9Q5u7""}"
"2026-04-15 15:28:19",SUCCESS,sync_completed,"Sync completed: ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" successfully synced to Maury County Source","Maury County Source","{""hub_post_id"":56813,""spoke_post_id"":61098,""job_id"":""R8aH7xM2eOfJb8V5slLmRiqbiLiEfpHz""}"
"2026-04-15 15:28:17",SUCCESS,sync_completed,"Sync completed: ""Domino's Launches New Slice Sauce With Free Offer"" successfully synced to Sumner County Source","Sumner County Source","{""hub_post_id"":57465,""spoke_post_id"":61723,""job_id"":""MlMeKD67XwvQBrnmzsSWSS3sgluqt3zv""}"
"2026-04-15 15:28:16",SUCCESS,sync_completed,"Sync completed: ""Domino's Launches New Slice Sauce With Free Offer"" successfully synced to Maury County Source","Maury County Source","{""hub_post_id"":57465,""spoke_post_id"":61211,""job_id"":""akmkgBK5jVNyfGVeDAe3OCfeq4JhY98j""}"
"2026-04-15 15:28:15",SUCCESS,sync_completed,"Sync completed: ""Domino's Launches New Slice Sauce With Free Offer"" successfully synced to Maury County Source","Maury County Source","{""hub_post_id"":57465,""spoke_post_id"":61211,""job_id"":""P6PawD7UcXEPIWldCZEGt2MJIkq5q11n""}"
"2026-04-15 15:28:15",INFO,update_queued,"Post ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" update queued for Williamson Source","Williamson Source","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""rWbpkuSNbM2jQhoEzeioAaAD7B11hifx"",""status"":""processing""},""async"":true,""job_id"":""rWbpkuSNbM2jQhoEzeioAaAD7B11hifx""}"
"2026-04-15 15:28:15",INFO,wake_up,"Spoke site is already awake","Williamson Source","{""connection_name"":""Williamson Source"",""response_code"":200}"
"2026-04-15 15:28:15",INFO,wake_up,"Attempting to wake up spoke site","Williamson Source","{""connection_name"":""Williamson Source"",""url"":""https:\/\/williamsonsource.com""}"
"2026-04-15 15:28:15",INFO,debug_content,"DEBUG: Final content being sent to spoke: Applebee's is expanding its menu in 2026 with six new additions, led by an upgraded version of its viral O-M-Cheese Burger and five additional items spanning appetizers, entrees, and lighter salad options. <a href=""https://williamsonsource.com/eat-and-drink/"" class=""sourcehub-smart-link-processed"">More Eat &amp; Drink News</a>
<h3>What Is the New Applebee's O-M-Cheese Burger?</h3>
The <a href=""https://www.applebees.com"">NEW O-M-Cheese Burger</a> is now served in a sizzling skillet filled with ","Williamson Source","{""connection_name"":""Williamson Source"",""full_content_length"":3087}"
"2026-04-15 15:28:15",INFO,,"Custom Smart Links processing started for: Williamson Source",-,[]
"2026-04-15 15:28:15",INFO,yoast_collect,"Collected Yoast data for ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" to send to Williamson Source","Williamson Source","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-04-15 15:28:15",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-04-15 15:28:15",INFO,debug_content,"DEBUG: Original post content: Applebee's is expanding its menu in 2026 with six new additions, led by an upgraded version of its viral O-M-Cheese Burger and five additional items spanning appetizers, entrees, and lighter salad options. [smart-link path=""/eat-and-drink/""]More Eat &amp; Drink News[/smart-link]
<h3>What Is the New Applebee's O-M-Cheese Burger?</h3>
The <a href=""https://www.applebees.com"">NEW O-M-Cheese Burger</a> is now served in a sizzling skillet filled with molten queso and a blend of Cheddar cheeses, crea",-,"{""full_content_length"":3038}"
"2026-04-15 15:28:15",INFO,update_queued,"Post ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" update queued for Maury County Source","Maury County Source","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""LEkmvnH2iMVDjHII9pXK966ymnL9Q5u7"",""status"":""processing""},""async"":true,""job_id"":""LEkmvnH2iMVDjHII9pXK966ymnL9Q5u7""}"
"2026-04-15 15:28:14",INFO,wake_up,"Spoke site is already awake","Maury County Source","{""connection_name"":""Maury County Source"",""response_code"":200}"
"2026-04-15 15:28:14",INFO,wake_up,"Attempting to wake up spoke site","Maury County Source","{""connection_name"":""Maury County Source"",""url"":""https:\/\/maurycountysource.com""}"
"2026-04-15 15:28:14",INFO,debug_content,"DEBUG: Final content being sent to spoke: Applebee's is expanding its menu in 2026 with six new additions, led by an upgraded version of its viral O-M-Cheese Burger and five additional items spanning appetizers, entrees, and lighter salad options. <a href=""https://maurycountysource.com/eat-and-drink/"" class=""sourcehub-smart-link-processed"">More Eat &amp; Drink News</a>
<h3>What Is the New Applebee's O-M-Cheese Burger?</h3>
The <a href=""https://www.applebees.com"">NEW O-M-Cheese Burger</a> is now served in a sizzling skillet filled with","Maury County Source","{""connection_name"":""Maury County Source"",""full_content_length"":3088}"
"2026-04-15 15:28:14",INFO,,"Custom Smart Links processing started for: Maury County Source",-,[]
"2026-04-15 15:28:14",INFO,yoast_collect,"Collected Yoast data for ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" to send to Maury County Source","Maury County Source","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2026-04-15 15:28:14",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2026-04-15 15:28:14",INFO,debug_content,"DEBUG: Original post content: Applebee's is expanding its menu in 2026 with six new additions, led by an upgraded version of its viral O-M-Cheese Burger and five additional items spanning appetizers, entrees, and lighter salad options. [smart-link path=""/eat-and-drink/""]More Eat &amp; Drink News[/smart-link]
<h3>What Is the New Applebee's O-M-Cheese Burger?</h3>
The <a href=""https://www.applebees.com"">NEW O-M-Cheese Burger</a> is now served in a sizzling skillet filled with molten queso and a blend of Cheddar cheeses, crea",-,"{""full_content_length"":3038}"
"2026-04-15 15:28:14",INFO,update_queued,"Post ""Applebee’s Adds MORE Cheese to O-M-Cheese Burger for $11.99"" update queued for Dickson County Source","Dickson County Source","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""jll9Ip2qSG0yjztkLHQKA5Neavq0QIPV"",""status"":""processing""},""async"":true,""job_id"":""jll9Ip2qSG0yjztkLHQKA5Neavq0QIPV""}"
"2026-04-15 15:28:14",INFO,wake_up,"Spoke site is already awake","Dickson County Source","{""connection_name"":""Dickson County Source"",""response_code"":200}"
"2026-04-15 15:28:14",INFO,wake_up,"Attempting to wake up spoke site","Dickson County Source","{""connection_name"":""Dickson County Source"",""url"":""https:\/\/dicksoncountysource.com""}"
"2026-04-15 15:28:14",INFO,debug_content,"DEBUG: Final content being sent to spoke: Applebee's is expanding its menu in 2026 with six new additions, led by an upgraded version of its viral O-M-Cheese Burger and five additional items spanning appetizers, entrees, and lighter salad options. <a href=""https://dicksoncountysource.com/eat-and-drink/"" class=""sourcehub-smart-link-processed"">More Eat &amp; Drink News</a>
<h3>What Is the New Applebee's O-M-Cheese Burger?</h3>
The <a href=""https://www.applebees.com"">NEW O-M-Cheese Burger</a> is now served in a sizzling skillet filled wi","Dickson County Source","{""connection_name"":""Dickson County Source"",""full_content_length"":3090}"
"2026-04-15 15:28:14",INFO,,"Custom Smart Links processing started for: Dickson County Source",-,[]
