Date,Status,Action,Message,Connection,Details
"2025-12-03 02:21:33",SUCCESS,sync_completed,"Sync completed: ""1997 test 2"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46787,""spoke_post_id"":true,""job_id"":""cV0TD3IIb5bkEhXgPDRy24dyrCXDcVgN""}"
"2025-12-03 02:21:33",SUCCESS,sync_completed,"Sync completed: ""1997 test 2"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":46787,""spoke_post_id"":true,""job_id"":""T7X6VFXq9TUvzaHuIRYXMni1pKbbt4vo""}"
"2025-12-03 02:21:04",INFO,update_queued,"Post ""1997 test 2"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""T7X6VFXq9TUvzaHuIRYXMni1pKbbt4vo"",""status"":""processing""},""async"":true,""job_id"":""T7X6VFXq9TUvzaHuIRYXMni1pKbbt4vo""}"
"2025-12-03 02:21:04",WARNING,delayed_sync_locked,"Delayed sync blocked by existing lock",-,"{""sync_lock"":false,""delayed_lock"":1764728460,""yoast_lock"":false}"
"2025-12-03 02:21:02",INFO,update_queued,"Post ""1997 test 2"" update queued for hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""cV0TD3IIb5bkEhXgPDRy24dyrCXDcVgN"",""status"":""processing""},""async"":true,""job_id"":""cV0TD3IIb5bkEhXgPDRy24dyrCXDcVgN""}"
"2025-12-03 02:21:02",INFO,debug_content,"DEBUG: Original post content: [caption id=""attachment_46566"" align=""alignnone"" width=""300""]<img class=""size-medium wp-image-46566"" src=""https://hub2a.wpenginepowered.com/wp-content/uploads/2025/11/433828_E11_NAT_BajaBlastPie_PRImage_5_NewsRoom_HEROPartialBox_Custom_1810x1099_R1-1-jpg-1-300x182.jpg"" alt=""The Wait Is Over: The Mountain Dew Baja Blast™ Pie Is Finally Here"" width=""300"" height=""182"" /> The Wait Is Over: The Mountain Dew Baja Blast™ Pie Is Finally Here[/caption]

Pizza, 92, 91, 90, hockey,  chips, 87, flow,",-,"{""full_content_length"":654}"
"2025-12-03 02:21:02",INFO,gallery_sync,"Extracting 14 gallery images from post",-,"{""image_ids"":[""46777"",""46775"",""46774"",""46770"",""46764"",""46762"",""46760"",""46758"",""46757"",""46753"",""46751"",""46749"",""46674"",""46566""]}"
"2025-12-03 02:21:02",SUCCESS,gallery_sync,"Prepared 14 gallery images for syndication",-,[]
"2025-12-03 02:21:02",INFO,yoast_collect,"Collected Yoast data for ""1997 test 2"" to send to Spoke 2","Spoke 2","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-12-03 02:21:02",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-12-03 02:21:02",INFO,debug_content,"DEBUG: Final content being sent to spoke: <figure id=""attachment_46566"" aria-describedby=""caption-attachment-46566"" style=""width: 300px"" class=""wp-caption alignnone""><img class=""size-medium wp-image-46566"" src=""https://hub2a.wpenginepowered.com/wp-content/uploads/2025/11/433828_E11_NAT_BajaBlastPie_PRImage_5_NewsRoom_HEROPartialBox_Custom_1810x1099_R1-1-jpg-1-300x182.jpg"" alt=""The Wait Is Over: The Mountain Dew Baja Blast™ Pie Is Finally Here"" width=""300"" height=""182"" /><figcaption id=""caption-attachment-46566"" class=""wp-caption-text""","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":794}"
"2025-12-03 02:21:02",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-12-03 02:21:02",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-12-03 02:21:01",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-12-03 02:21:00",INFO,completing_draft,"Completing draft syndication - adding image, Yoast data, and publishing",-,"{""post_id"":46787,""spoke_count"":2}"
"2025-12-03 02:21:00",INFO,update,"Updating 2 spokes",-,"{""spoke_ids"":[1,6]}"
"2025-12-03 02:21:00",INFO,debug_content,"DEBUG: Original post content: [caption id=""attachment_46566"" align=""alignnone"" width=""300""]<img class=""size-medium wp-image-46566"" src=""https://hub2a.wpenginepowered.com/wp-content/uploads/2025/11/433828_E11_NAT_BajaBlastPie_PRImage_5_NewsRoom_HEROPartialBox_Custom_1810x1099_R1-1-jpg-1-300x182.jpg"" alt=""The Wait Is Over: The Mountain Dew Baja Blast™ Pie Is Finally Here"" width=""300"" height=""182"" /> The Wait Is Over: The Mountain Dew Baja Blast™ Pie Is Finally Here[/caption]

Pizza, 92, 91, 90, hockey,  chips, 87, flow,",-,"{""full_content_length"":654}"
"2025-12-03 02:21:00",INFO,gallery_sync,"Extracting 14 gallery images from post",-,"{""image_ids"":[""46777"",""46775"",""46774"",""46770"",""46764"",""46762"",""46760"",""46758"",""46757"",""46753"",""46751"",""46749"",""46674"",""46566""]}"
"2025-12-03 02:21:00",SUCCESS,gallery_sync,"Prepared 14 gallery images for syndication",-,[]
"2025-12-03 02:21:00",INFO,yoast_collect,"Collected Yoast data for ""1997 test 2"" to send to hub20spokesite",hub20spokesite,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-12-03 02:21:00",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
