Date,Status,Action,Message,Connection,Details
"2025-11-20 20:05:08",SUCCESS,sync_completed,"Sync completed: ""1.9.4.7 - test"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":46683,""spoke_post_id"":true,""job_id"":""3kE0NcVR0ZV8GIavwXgTQJAm9v7SSiB6""}"
"2025-11-20 20:05:03",SUCCESS,sync_completed,"Sync completed: ""1.9.4.7 - test"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46683,""spoke_post_id"":true,""job_id"":""0cJYcis0D7kF0NUXtY5m1sNoLT2PhcSs""}"
"2025-11-20 20:04:51",SUCCESS,sync_completed,"Sync completed: ""1.9.4.7 - test"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46683,""spoke_post_id"":true,""job_id"":""mm6W9FP01zCMsc21hlnuz8C4NBewr2eB""}"
"2025-11-20 20:04:51",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-20 20:04:51",SUCCESS,sync_completed,"Sync completed: ""1.9.4.7 - test"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":46683,""spoke_post_id"":true,""job_id"":""s7mStcOjStHDEEvgVLNG9z1WRM9ZQHYx""}"
"2025-11-20 20:04:51",INFO,update_queued,"Post ""1.9.4.7 - test"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""3kE0NcVR0ZV8GIavwXgTQJAm9v7SSiB6"",""status"":""processing""},""async"":true,""job_id"":""3kE0NcVR0ZV8GIavwXgTQJAm9v7SSiB6""}"
"2025-11-20 20:04:50",INFO,update_queued,"Post ""1.9.4.7 - test"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""s7mStcOjStHDEEvgVLNG9z1WRM9ZQHYx"",""status"":""processing""},""async"":true,""job_id"":""s7mStcOjStHDEEvgVLNG9z1WRM9ZQHYx""}"
"2025-11-20 20:04:50",INFO,debug_content,"DEBUG: Original post content: 1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test1.9.4.7 - test",-,"{""full_content_length"":238}"
"2025-11-20 20:04:50",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 20:04:50",INFO,yoast_collect,"Collected Yoast data for ""1.9.4.7 - test"" to send to hub20spokesite",hub20spokesite,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 20:04:50",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
