Date,Status,Action,Message,Connection,Details
"2025-11-20 18:06:45",SUCCESS,sync_completed,"Sync completed: ""quick test"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46676,""spoke_post_id"":true,""job_id"":""f87rg51VZMcqIGUtonQn49aBCwGr9JkD""}"
"2025-11-20 18:06:44",SUCCESS,sync_completed,"Sync completed: ""quick test"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":46676,""spoke_post_id"":true,""job_id"":""MUI0esJa0al4lE7eYu6pBVlBAKh1FwjQ""}"
"2025-11-20 18:06:42",SUCCESS,sync_completed,"Sync completed: ""quick test"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46676,""spoke_post_id"":true,""job_id"":""QteziLaXud9qIjlpZ3hQEU1WRIRYaQOI""}"
"2025-11-20 18:06:40",INFO,update_queued,"Post ""quick test"" update queued for hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""f87rg51VZMcqIGUtonQn49aBCwGr9JkD"",""status"":""processing""},""async"":true,""job_id"":""f87rg51VZMcqIGUtonQn49aBCwGr9JkD""}"
"2025-11-20 18:06:40",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:06:40",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:06:40",INFO,yoast_collect,"Collected Yoast data for ""quick test"" to send to Spoke 2","Spoke 2","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 18:06:40",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-11-20 18:06:40",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":10}"
"2025-11-20 18:06:40",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-11-20 18:06:40",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-20 18:06:40",INFO,update_queued,"Post ""quick test"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""44p2lYSyyDV8XEu2LoAQX6ZmtJQ3SQHm"",""status"":""processing""},""async"":true,""job_id"":""44p2lYSyyDV8XEu2LoAQX6ZmtJQ3SQHm""}"
"2025-11-20 18:06:39",INFO,update_queued,"Post ""quick test"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""MUI0esJa0al4lE7eYu6pBVlBAKh1FwjQ"",""status"":""processing""},""async"":true,""job_id"":""MUI0esJa0al4lE7eYu6pBVlBAKh1FwjQ""}"
"2025-11-20 18:06:39",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:06:39",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:06:39",INFO,yoast_collect,"Collected Yoast data for ""quick test"" to send to hub20spokesite",hub20spokesite,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 18:06:39",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-20 18:06:39",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":10}"
"2025-11-20 18:06:39",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-20 18:06:39",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-20 18:06:38",INFO,update_queued,"Post ""quick test"" update queued for hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""QteziLaXud9qIjlpZ3hQEU1WRIRYaQOI"",""status"":""processing""},""async"":true,""job_id"":""QteziLaXud9qIjlpZ3hQEU1WRIRYaQOI""}"
"2025-11-20 18:06:38",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:06:38",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:06:38",INFO,yoast_collect,"Collected Yoast data for ""quick test"" to send to Spoke 2","Spoke 2","{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 18:06:38",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-11-20 18:06:38",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":10}"
"2025-11-20 18:06:38",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-11-20 18:06:38",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-20 18:06:36",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:06:36",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:06:36",INFO,yoast_collect,"Collected Yoast data for ""quick test"" to send to hub20spokesite",hub20spokesite,"{""yoast_fields"":[""_yoast_wpseo_metadesc"",""_yoast_wpseo_focuskw""],""has_metadesc"":true,""has_focuskw"":true}"
"2025-11-20 18:06:36",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-20 18:06:36",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":10}"
"2025-11-20 18:06:36",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-20 18:06:36",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-20 18:06:03",SUCCESS,sync_completed,"Sync completed: ""quick test"" successfully synced to Spoke 2","Spoke 2","{""hub_post_id"":46676,""spoke_post_id"":46597,""job_id"":""Hx6Dj3O95XFuZwopd2plVGAdVXaLnXCt""}"
"2025-11-20 18:06:02",SUCCESS,sync_completed,"Sync completed: ""quick test"" successfully synced to hub20spokesite",hub20spokesite,"{""hub_post_id"":46676,""spoke_post_id"":47208,""job_id"":""uNBHRhxZwjCDf5yQGnnvBRfBpDsZQw1B""}"
"2025-11-20 18:06:01",INFO,update_queued,"Post ""quick test"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post queued for processing"",""job_id"":""wmToDKSWYeXP69zQsG7mcF30WCKoXqPF"",""status"":""processing""},""async"":true,""job_id"":""wmToDKSWYeXP69zQsG7mcF30WCKoXqPF""}"
"2025-11-20 18:05:59",INFO,update_queued,"Post ""quick test"" update queued for hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post queued for processing"",""job_id"":""Uk2hbTFSI4qN4V12AntC6iQSM5duEoXJ"",""status"":""processing""},""async"":true,""job_id"":""Uk2hbTFSI4qN4V12AntC6iQSM5duEoXJ""}"
"2025-11-20 18:05:59",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:05:59",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:05:59",WARNING,yoast_collect,"No Yoast data found for ""quick test"" to send to Spoke 2","Spoke 2","{""post_id"":46676}"
"2025-11-20 18:05:59",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-11-20 18:05:59",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":10}"
"2025-11-20 18:05:59",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-11-20 18:05:59",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-20 18:05:58",INFO,syndicate_queued,"Post ""quick test"" queued for syndication to Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post queued for processing"",""job_id"":""Hx6Dj3O95XFuZwopd2plVGAdVXaLnXCt"",""status"":""processing""},""async"":true,""job_id"":""Hx6Dj3O95XFuZwopd2plVGAdVXaLnXCt""}"
"2025-11-20 18:05:58",INFO,update,"Syncing updates for post ""quick test"" to 2 existing spoke sites",-,"{""spoke_ids"":[1,6]}"
"2025-11-20 18:05:58",INFO,debug_content,"DEBUG: Original post content: quick test",-,"{""full_content_length"":10}"
"2025-11-20 18:05:58",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-20 18:05:58",WARNING,yoast_collect,"No Yoast data found for ""quick test"" to send to hub20spokesite",hub20spokesite,"{""post_id"":46676}"
"2025-11-20 18:05:58",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-20 18:05:58",INFO,debug_content,"DEBUG: Final content being sent to spoke: quick test",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":10}"
