Date,Status,Action,Message,Connection,Details
"2025-11-07 19:59:41",INFO,update_queued,"Post ""1.8.2 - testing"" update queued for Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""LdQ4kZOZgPiJffOAmVsbaQ6z1g9JoFui"",""status"":""processing""},""async"":true,""job_id"":""LdQ4kZOZgPiJffOAmVsbaQ6z1g9JoFui""}"
"2025-11-07 19:59:39",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-07 19:59:39",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-11-07 19:59:39",INFO,debug_content,"DEBUG: Final content being sent to spoke: test","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":4}"
"2025-11-07 19:59:39",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-11-07 19:59:39",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-07 19:59:39",INFO,debug_content,"DEBUG: Original post content: test",-,"{""full_content_length"":4}"
"2025-11-07 19:59:39",INFO,update_queued,"Post ""1.8.2 - testing"" update queued for hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post update queued for processing"",""job_id"":""bAN1q4xL1yjBe3zzNphLMbee5siuFBVm"",""status"":""processing""},""async"":true,""job_id"":""bAN1q4xL1yjBe3zzNphLMbee5siuFBVm""}"
"2025-11-07 19:59:38",INFO,update,"Syncing updates for post ""1.8.2 - testing"" to 2 existing spoke sites",-,"{""spoke_ids"":[1,2]}"
"2025-11-07 19:59:38",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-07 19:59:38",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-07 19:59:38",INFO,debug_content,"DEBUG: Final content being sent to spoke: test",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":4}"
"2025-11-07 19:59:38",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-07 19:59:38",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-07 19:59:38",INFO,debug_content,"DEBUG: Original post content: test",-,"{""full_content_length"":4}"
"2025-11-07 19:59:38",INFO,syndicate_queued,"Post ""1.8.2 - testing"" queued for syndication to Spoke 2","Spoke 2","{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post queued for processing"",""job_id"":""8ClEt8XYaNVhzDDB550SGLEBaT3NIScl"",""status"":""processing""},""async"":true,""job_id"":""8ClEt8XYaNVhzDDB550SGLEBaT3NIScl""}"
"2025-11-07 19:59:37",INFO,wake_up,"Spoke site is already awake","Spoke 2","{""connection_name"":""Spoke 2"",""response_code"":200}"
"2025-11-07 19:59:37",INFO,wake_up,"Attempting to wake up spoke site","Spoke 2","{""connection_name"":""Spoke 2"",""url"":""https:\/\/spoke2.wpenginepowered.com""}"
"2025-11-07 19:59:37",INFO,debug_content,"DEBUG: Final content being sent to spoke: test","Spoke 2","{""connection_name"":""Spoke 2"",""full_content_length"":4}"
"2025-11-07 19:59:37",INFO,,"Custom Smart Links processing started for: Spoke 2",-,[]
"2025-11-07 19:59:37",INFO,gallery_sync,"No gallery images found in post content",-,[]
"2025-11-07 19:59:37",INFO,debug_content,"DEBUG: Original post content: test",-,"{""full_content_length"":4}"
"2025-11-07 19:59:37",INFO,syndicate_queued,"Post ""1.8.2 - testing"" queued for syndication to hub20spokesite",hub20spokesite,"{""success"":true,""message"":""Post queued for processing"",""data"":{""success"":true,""message"":""Post queued for processing"",""job_id"":""vISQKdr6b1WoD6MByjsfeH2pOYGmIBIf"",""status"":""processing""},""async"":true,""job_id"":""vISQKdr6b1WoD6MByjsfeH2pOYGmIBIf""}"
"2025-11-07 19:59:36",INFO,wake_up,"Spoke site is already awake",hub20spokesite,"{""connection_name"":""hub20spokesite"",""response_code"":200}"
"2025-11-07 19:59:35",INFO,debug_content,"DEBUG: Original post content: test",-,"{""full_content_length"":4}"
"2025-11-07 19:59:35",INFO,wake_up,"Attempting to wake up spoke site",hub20spokesite,"{""connection_name"":""hub20spokesite"",""url"":""https:\/\/hub20spokesite.wpenginepowered.com""}"
"2025-11-07 19:59:35",INFO,debug_content,"DEBUG: Final content being sent to spoke: test",hub20spokesite,"{""connection_name"":""hub20spokesite"",""full_content_length"":4}"
"2025-11-07 19:59:35",INFO,,"Custom Smart Links processing started for: hub20spokesite",-,[]
"2025-11-07 19:59:35",INFO,gallery_sync,"No gallery images found in post content",-,[]
